Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Asthma,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,COP
2022,PA,Pennsylvania,Allegheny,42003,42003290100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.1,,,10.7,13.6,2130,1672,POINT (-79.9931773 40.3990789),42003290100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.4
2022,PA,Pennsylvania,Allegheny,42003,42003310200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.6,12.2,3155,2617,POINT (-79.9141095 40.3713991),42003310200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.3
2022,PA,Pennsylvania,Adams,42001,42001031502,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.1,3949,3207,POINT (-77.2340719 39.8270787),42001031502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Adams,42001,42001030200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.3,12.2,5346,4133,POINT (-77.1408392 39.9719049),42001030200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.0
2022,PA,Pennsylvania,Allegheny,42003,42003020300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.1,,,8.0,10.2,1845,1764,POINT (-79.9812762 40.4544996),42003020300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,2.7
2022,PA,Pennsylvania,Adams,42001,42001030103,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.3,2375,1879,POINT (-77.0284326 39.9747338),42001030103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.7
2022,PA,Pennsylvania,Allegheny,42003,42003191100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.3,10.6,2397,2188,POINT (-80.0248251 40.4354428),42003191100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.0
2022,PA,Pennsylvania,Allegheny,42003,42003130600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.8,,,12.2,15.4,2892,2006,POINT (-79.8753053 40.4538686),42003130600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.0
2022,PA,Pennsylvania,Allegheny,42003,42003270800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.3,11.8,2621,2199,POINT (-80.0319964 40.4856961),42003270800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Allegheny,42003,42003140500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.5,10.8,1988,1752,POINT (-79.9021356 40.4517483),42003140500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.4
2022,PA,Pennsylvania,Allegheny,42003,42003090100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.4,10.7,2038,1904,POINT (-79.9616816 40.4752866),42003090100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.1
2022,PA,Pennsylvania,Allegheny,42003,42003151700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.1,11.6,4956,4188,POINT (-79.9331479 40.4239388),42003151700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.4
2022,PA,Pennsylvania,Adams,42001,42001030500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.4,12.3,3775,3010,POINT (-77.2299913 39.9280184),42001030500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.6
2022,PA,Pennsylvania,Allegheny,42003,42003040900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.7,,,10.2,13.1,3326,3134,POINT (-79.9578957 40.4332756),42003040900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.4
2022,PA,Pennsylvania,Adams,42001,42001030902,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.3,4237,3508,POINT (-77.0395388 39.8427623),42001030902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Allegheny,42003,42003020100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.0,11.4,4729,4586,POINT (-80.001277 40.4406616),42003020100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.7
2022,PA,Pennsylvania,Allegheny,42003,42003060500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.2,1201,1078,POINT (-79.9662328 40.4576386),42003060500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.0
2022,PA,Pennsylvania,Adams,42001,42001031300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.3,4803,3710,POINT (-77.0891833 39.7451953),42001031300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.8
2022,PA,Pennsylvania,Allegheny,42003,42003140300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.8,,,7.8,9.9,3529,2890,POINT (-79.9195738 40.4414481),42003140300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.8
2022,PA,Pennsylvania,Allegheny,42003,42003281500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,12.0,1447,1164,POINT (-80.0539288 40.4404623),42003281500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.3
2022,PA,Pennsylvania,Allegheny,42003,42003270300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.4,,,11.0,13.9,1906,1525,POINT (-80.0367571 40.4778507),42003270300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.3
2022,PA,Pennsylvania,Allegheny,42003,42003170600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.2,11.7,1775,1646,POINT (-79.9847631 40.4226533),42003170600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.9
2022,PA,Pennsylvania,Allegheny,42003,42003111500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,10.0,12.7,3529,3058,POINT (-79.9246392 40.4622071),42003111500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.1
2022,PA,Pennsylvania,Allegheny,42003,42003101400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.2,3252,2712,POINT (-79.9270065 40.4852452),42003101400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.1
2022,PA,Pennsylvania,Allegheny,42003,42003080400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.3,10.6,1674,1573,POINT (-79.9459071 40.4563358),42003080400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.6
2022,PA,Pennsylvania,Allegheny,42003,42003490003,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.2,11.7,3679,2931,POINT (-79.9918895 40.3163971),42003490003,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.1
2022,PA,Pennsylvania,Allegheny,42003,42003423000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.3,10.6,2916,2255,POINT (-79.9030596 40.4927887),42003423000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.9
2022,PA,Pennsylvania,Berks,42011,42011012800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.1,11.9,4277,3256,POINT (-75.913458 40.3897047),42011012800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.5
2022,PA,Pennsylvania,Allegheny,42003,42003427100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.6,11.1,5340,4428,POINT (-79.9768619 40.5166557),42003427100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.6
2022,PA,Pennsylvania,Allegheny,42003,42003472300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,12.0,1849,1602,POINT (-80.0330037 40.3925483),42003472300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.4
2022,PA,Pennsylvania,Berks,42011,42011012901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,3834,3140,POINT (-75.8572947 40.3870458),42011012901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Allegheny,42003,42003429100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.9,11.4,2607,2132,POINT (-80.0077199 40.5062553),42003429100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.8
2022,PA,Pennsylvania,Allegheny,42003,42003523300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.5,3807,3141,POINT (-79.8343772 40.4727183),42003523300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.7
2022,PA,Pennsylvania,Allegheny,42003,42003412004,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.7,,,7.7,9.8,4302,3226,POINT (-80.1184237 40.5932257),42003412004,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.8
2022,PA,Pennsylvania,Allegheny,42003,42003552100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,14.0,,,12.4,15.7,1175,930,POINT (-79.8640158 40.3453582),42003552100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,23.0
2022,PA,Pennsylvania,Allegheny,42003,42003473300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.5,10.8,5771,4446,POINT (-80.030285 40.3800475),42003473300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.0
2022,PA,Pennsylvania,Allegheny,42003,42003408002,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.6,11.0,6309,4818,POINT (-79.9549835 40.6241285),42003408002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.2
2022,PA,Pennsylvania,Beaver,42007,42007601100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.8,,,11.3,14.6,3076,2508,POINT (-80.3248825 40.7766226),42007601100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Allegheny,42003,42003420000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,11.9,1454,1255,POINT (-79.8593437 40.4933019),42003420000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.7
2022,PA,Pennsylvania,Allegheny,42003,42003402000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.2,3240,2642,POINT (-79.7400161 40.6079823),42003402000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.9
2022,PA,Pennsylvania,Allegheny,42003,42003564400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.9,12.6,5631,4790,POINT (-79.7912576 40.3765256),42003564400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.0
2022,PA,Pennsylvania,Allegheny,42003,42003426400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.0,11.4,4435,3685,POINT (-79.9598852 40.5219629),42003426400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Allegheny,42003,42003524000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.7,,,10.3,13.1,2492,1960,POINT (-79.8419473 40.5056721),42003524000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.7
2022,PA,Pennsylvania,Allegheny,42003,42003464300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.5,3391,2747,POINT (-80.0685083 40.4448266),42003464300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Allegheny,42003,42003526202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.5,10.8,4649,3720,POINT (-79.7520768 40.4682246),42003526202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.2
2022,PA,Pennsylvania,Allegheny,42003,42003470300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.3,10.6,4317,3690,POINT (-80.082173 40.3815358),42003470300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.7
2022,PA,Pennsylvania,Allegheny,42003,42003414102,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.4,10.7,7044,5611,POINT (-79.9680618 40.5920412),42003414102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.6
2022,PA,Pennsylvania,Allegheny,42003,42003471000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,11.9,1288,1075,POINT (-80.0921791 40.391467),42003471000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.5
2022,PA,Pennsylvania,Allegheny,42003,42003470600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.7,2936,2468,POINT (-80.0868168 40.3953462),42003470600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Allegheny,42003,42003429400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.9,11.4,4498,3586,POINT (-80.0275674 40.5327787),42003429400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.2
2022,PA,Pennsylvania,Allegheny,42003,42003430100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.8,12.5,2134,1692,POINT (-80.0247469 40.5145886),42003430100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.8
2022,PA,Pennsylvania,Berks,42011,42011000700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.6,12.5,4361,3022,POINT (-75.9107483 40.3516094),42011000700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Allegheny,42003,42003495000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.1,11.5,3070,2538,POINT (-79.9068 40.2320479),42003495000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.5
2022,PA,Pennsylvania,Berks,42011,42011013800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,9.8,12.8,4270,3457,POINT (-75.9823565 40.5562254),42011013800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.8
2022,PA,Pennsylvania,Allegheny,42003,42003468700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.0,1670,1450,POINT (-80.0888019 40.4138079),42003468700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.6
2022,PA,Pennsylvania,Allegheny,42003,42003561500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.1,,,10.7,13.5,2588,2197,POINT (-79.8684145 40.4403131),42003561500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.2
2022,PA,Pennsylvania,Berks,42011,42011013702,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.3,3835,3139,POINT (-75.941337 40.5109971),42011013702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.1
2022,PA,Pennsylvania,Blair,42013,42013101900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.4,,,11.8,15.3,1463,1305,POINT (-78.4021259 40.5165924),42013101900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,23.9
2022,PA,Pennsylvania,Berks,42011,42011001400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.5,13.5,4833,3276,POINT (-75.9191825 40.3461184),42011001400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.4
2022,PA,Pennsylvania,Berks,42011,42011001700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.8,12.8,3353,2294,POINT (-75.9202363 40.3410538),42011001700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Allegheny,42003,42003561900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.7,,,12.1,15.3,1898,1533,POINT (-79.893087 40.4693587),42003561900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,14.4
2022,PA,Pennsylvania,Allegheny,42003,42003473601,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.3,,,8.2,10.5,4136,3166,POINT (-80.0618144 40.3843922),42003473601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.7
2022,PA,Pennsylvania,Berks,42011,42011013600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.2,12.0,4049,3179,POINT (-75.8215794 40.4565032),42011013600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.9
2022,PA,Pennsylvania,Beaver,42007,42007603900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,3187,2680,POINT (-80.213447 40.6109093),42007603900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Allegheny,42003,42003474202,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.5,10.9,5363,4043,POINT (-80.0952818 40.3253565),42003474202,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.9
2022,PA,Pennsylvania,Armstrong,42005,42005951100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.4,,,10.0,12.9,3921,3097,POINT (-79.5186876 40.8287),42005951100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.9
2022,PA,Pennsylvania,Beaver,42007,42007601700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.0,3262,2746,POINT (-80.2741964 40.7485451),42007601700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Berks,42011,42011012701,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.9,11.5,5076,4188,POINT (-75.9468811 40.3856938),42011012701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Beaver,42007,42007602601,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,5249,3983,POINT (-80.3809235 40.7025895),42007602601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.6
2022,PA,Pennsylvania,Allegheny,42003,42003500300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,10.0,12.7,3680,2975,POINT (-79.8741164 40.3378687),42003500300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.4
2022,PA,Pennsylvania,Berks,42011,42011011102,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.4,,,8.2,10.7,5581,4426,POINT (-75.9692593 40.3186501),42011011102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.1
2022,PA,Pennsylvania,Allegheny,42003,42003431500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,10.0,12.6,3165,2736,POINT (-80.0581795 40.4935545),42003431500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.7
2022,PA,Pennsylvania,Armstrong,42005,42005950700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.6,12.4,3679,2859,POINT (-79.2965126 40.7960138),42005950700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.7
2022,PA,Pennsylvania,Allegheny,42003,42003512000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.6,,,10.2,13.1,2073,1662,POINT (-79.845106 40.4047787),42003512000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.2
2022,PA,Pennsylvania,Allegheny,42003,42003485000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.7,,,10.3,13.2,1179,963,POINT (-79.8853994 40.4005097),42003485000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.6
2022,PA,Pennsylvania,Beaver,42007,42007602300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,2486,2039,POINT (-80.3021376 40.6957727),42007602300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Berks,42011,42011011906,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.1,4810,3753,POINT (-75.7269138 40.2678993),42011011906,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.0
2022,PA,Pennsylvania,Beaver,42007,42007602800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.0,,,10.6,13.6,2433,1903,POINT (-80.4580115 40.6343582),42007602800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.0
2022,PA,Pennsylvania,Berks,42011,42011011703,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.9,4288,3174,POINT (-75.8949814 40.1756205),42011011703,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.8
2022,PA,Pennsylvania,Berks,42011,42011010303,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,9.9,12.9,2023,1539,POINT (-75.9723456 40.4430893),42011010303,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Berks,42011,42011002600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.3,,,10.9,14.0,3456,2239,POINT (-75.9428571 40.3246743),42011002600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.2
2022,PA,Pennsylvania,Allegheny,42003,42003563300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.4,10.8,1546,1191,POINT (-80.1463405 40.5616667),42003563300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.8
2022,PA,Pennsylvania,Allegheny,42003,42003563000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.5,,,10.2,12.9,2928,2418,POINT (-80.0808702 40.4528644),42003563000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Beaver,42007,42007604700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,9.9,12.8,1469,1219,POINT (-80.2752834 40.6058926),42007604700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Berks,42011,42011013302,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.3,12.1,6555,5265,POINT (-75.6070567 40.3930025),42011013302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Berks,42011,42011014201,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.7,11.3,3071,2532,POINT (-75.6959053 40.5014684),42011014201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Beaver,42007,42007603801,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.9,2931,2513,POINT (-80.2073014 40.6611483),42007603801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Bedford,42009,42009960300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.5,12.4,4833,3848,POINT (-78.5900008 40.147825),42009960300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.2
2022,PA,Pennsylvania,Beaver,42007,42007603400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,10.0,12.8,1814,1514,POINT (-80.2713239 40.6877215),42007603400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Beaver,42007,42007605700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.8,,,11.2,14.4,2620,1919,POINT (-80.2472014 40.6136079),42007605700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.8
2022,PA,Pennsylvania,Allegheny,42003,42003462100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.6,,,10.2,13.1,2524,1945,POINT (-80.0688451 40.4825166),42003462100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.3
2022,PA,Pennsylvania,Allegheny,42003,42003460001,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.2,4925,4048,POINT (-80.103283 40.4894622),42003460001,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Allegheny,42003,42003457100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.6,12.2,1406,1199,POINT (-80.1139836 40.3610947),42003457100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Blair,42013,42013101400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.4,,,11.0,14.1,3552,2684,POINT (-78.4049046 40.50069),42013101400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.2
2022,PA,Pennsylvania,Allegheny,42003,42003520002,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.2,3092,2577,POINT (-79.8340656 40.419089),42003520002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.5
2022,PA,Pennsylvania,Blair,42013,42013011400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.4,2384,1823,POINT (-78.3959674 40.3347854),42013011400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Berks,42011,42011000300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.7,12.6,2373,1738,POINT (-75.9370176 40.3557242),42011000300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.4
