Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Smoking,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Drinking,Physical_Activity,Short_Sleep
2022,PA,Pennsylvania,Allegheny,42003,42003130600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.7,,,21.1,26.4,2892,2006,POINT (-79.8753053 40.4538686),42003130600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,12.1,38.5,50.2
2022,PA,Pennsylvania,Adams,42001,42001031402,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.7,,,11.0,14.6,2288,1901,POINT (-77.2450068 39.7788408),42001031402,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.6,21.4,34.6
2022,PA,Pennsylvania,Allegheny,42003,42003160900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.1,,,7.0,9.2,3483,3333,POINT (-79.9650335 40.4254639),42003160900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,24.8,14.7,31.6
2022,PA,Pennsylvania,Allegheny,42003,42003100500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.3,,,13.5,17.2,2013,1695,POINT (-79.9370127 40.477178),42003100500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.8,25.9,40.6
2022,PA,Pennsylvania,Adams,42001,42001031102,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.9,,,12.0,16.0,3465,2776,POINT (-77.0271584 39.7856329),42001031102,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.2,22.1,37.2
2022,PA,Pennsylvania,Allegheny,42003,42003040200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.2,,,13.4,17.1,2534,2387,POINT (-79.9662466 40.44011),42003040200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.9,28.2,40.2
2022,PA,Pennsylvania,Allegheny,42003,42003202300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.9,,,10.4,13.4,4127,3631,POINT (-80.039297 40.4103004),42003202300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.7,19.0,33.4
2022,PA,Pennsylvania,Allegheny,42003,42003191800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.4,,,14.5,18.4,5252,4349,POINT (-80.0163062 40.3889159),42003191800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.2,21.8,35.2
2022,PA,Pennsylvania,Adams,42001,42001031401,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.7,,,9.3,12.4,4745,3899,POINT (-77.2568852 39.8511519),42001031401,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,14.5,21.5,33.7
2022,PA,Pennsylvania,Allegheny,42003,42003090200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.8,,,13.1,16.7,2678,2482,POINT (-79.9571463 40.468893),42003090200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.4,20.4,34.3
2022,PA,Pennsylvania,Allegheny,42003,42003190300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.4,,,12.6,16.3,1930,1787,POINT (-80.0148434 40.4327228),42003190300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,22.8,20.0,34.5
2022,PA,Pennsylvania,Adams,42001,42001030400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.9,,,17.4,22.6,5543,4461,POINT (-77.3934887 39.9042488),42001030400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.8,28.3,39.4
2022,PA,Pennsylvania,Allegheny,42003,42003140400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.4,,,7.3,9.5,2312,1817,POINT (-79.9157386 40.4493376),42003140400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.0,14.5,30.3
2022,PA,Pennsylvania,Allegheny,42003,42003080400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.9,,,8.7,11.2,1674,1573,POINT (-79.9459071 40.4563358),42003080400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,23.0,16.3,34.1
2022,PA,Pennsylvania,Adams,42001,42001030901,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.0,,,16.6,21.6,3567,2677,POINT (-77.0540297 39.8719928),42001030901,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,26.4,39.6
2022,PA,Pennsylvania,Allegheny,42003,42003260700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.4,,,13.6,17.3,1653,1256,POINT (-80.0116946 40.4817789),42003260700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.0,21.7,39.5
2022,PA,Pennsylvania,Allegheny,42003,42003010302,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.6,,,11.9,15.5,4075,3960,POINT (-79.9852405 40.4369729),42003010302,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,22.5,23.9,39.1
2022,PA,Pennsylvania,Allegheny,42003,42003111500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.7,,,13.0,16.5,3529,3058,POINT (-79.9246392 40.4622071),42003111500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.3,24.6,40.5
2022,PA,Pennsylvania,Allegheny,42003,42003262000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.4,,,19.1,23.9,2400,1917,POINT (-79.9952133 40.4671705),42003262000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.0,29.2,40.3
2022,PA,Pennsylvania,Allegheny,42003,42003170200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.0,,,10.6,13.5,3984,3795,POINT (-79.9847536 40.4297776),42003170200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,24.7,16.9,33.4
2022,PA,Pennsylvania,Allegheny,42003,42003300100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,26.1,,,23.3,28.9,3493,2529,POINT (-79.9930098 40.4135552),42003300100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.8,35.0,46.0
2022,PA,Pennsylvania,Allegheny,42003,42003080600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.2,,,8.0,10.4,2008,1827,POINT (-79.9396674 40.4601984),42003080600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,25.1,14.0,32.3
2022,PA,Pennsylvania,Allegheny,42003,42003271600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.6,,,20.2,25.2,4046,3162,POINT (-80.0282841 40.4713418),42003271600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.9,29.9,43.8
2022,PA,Pennsylvania,Allegheny,42003,42003290200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.7,,,16.6,20.9,4141,3240,POINT (-79.9838292 40.3993665),42003290200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.3,27.0,38.5
2022,PA,Pennsylvania,Allegheny,42003,42003130800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,26.2,,,23.4,29.0,2260,1652,POINT (-79.8927341 40.4533023),42003130800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,10.5,43.2,50.4
2022,PA,Pennsylvania,Allegheny,42003,42003320700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.4,,,14.5,18.5,1613,1318,POINT (-80.0002179 40.3824508),42003320700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.3,21.4,36.0
2022,PA,Pennsylvania,Allegheny,42003,42003050900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,35.3,,,32.1,38.7,1386,999,POINT (-79.974385 40.4510143),42003050900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,10.3,50.9,53.9
2022,PA,Pennsylvania,Allegheny,42003,42003040400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,6.0,,,5.2,6.9,2220,2175,POINT (-79.949426 40.4473617),42003040400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.4,17.1,30.4
2022,PA,Pennsylvania,Allegheny,42003,42003070600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.2,,,7.2,9.4,2194,2043,POINT (-79.9254776 40.4532703),42003070600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,23.9,14.2,31.5
2022,PA,Pennsylvania,Adams,42001,42001031201,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.3,,,13.3,17.4,3789,3111,POINT (-77.1799532 39.7670787),42001031201,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.3,24.1,36.6
2022,PA,Pennsylvania,Allegheny,42003,42003110200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.5,,,8.3,10.8,3787,3217,POINT (-79.9231377 40.4755201),42003110200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,22.8,15.0,33.9
2022,PA,Pennsylvania,Allegheny,42003,42003080200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.9,,,12.2,15.7,1618,1494,POINT (-79.9513352 40.4599658),42003080200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,22.9,18.9,34.5
2022,PA,Pennsylvania,Adams,42001,42001030700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.2,,,16.8,21.8,6424,5064,POINT (-77.1081367 39.8251335),42001030700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.3,26.6,39.5
2022,PA,Pennsylvania,Adams,42001,42001030103,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.6,,,12.7,16.8,2375,1879,POINT (-77.0284326 39.9747338),42001030103,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.4,20.7,36.8
2022,PA,Pennsylvania,Adams,42001,42001031502,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.1,,,13.1,17.3,3949,3207,POINT (-77.2340719 39.8270787),42001031502,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.9,23.6,38.8
2022,PA,Pennsylvania,Allegheny,42003,42003111400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.9,,,15.0,19.0,1211,1057,POINT (-79.9318421 40.4670104),42003111400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,25.7,42.1
2022,PA,Pennsylvania,Allegheny,42003,42003160800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.1,,,12.4,15.9,2552,2256,POINT (-79.9711013 40.4209319),42003160800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,24.2,18.3,35.7
2022,PA,Pennsylvania,Allegheny,42003,42003473300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.3,,,9.8,12.8,5771,4446,POINT (-80.030285 40.3800475),42003473300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.4,18.4,31.6
2022,PA,Pennsylvania,Allegheny,42003,42003475101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.9,,,13.1,16.6,4977,4235,POINT (-80.04046 40.3469695),42003475101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.6,22.9,32.6
2022,PA,Pennsylvania,Bedford,42009,42009960600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.5,,,17.8,23.0,4847,3924,POINT (-78.3540296 39.9935116),42009960600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.7,29.1,39.2
2022,PA,Pennsylvania,Berks,42011,42011012101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.9,,,12.0,15.9,1892,1467,POINT (-75.8638163 40.3259079),42011012101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.7,22.1,39.2
2022,PA,Pennsylvania,Allegheny,42003,42003472300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.4,,,12.7,16.2,1849,1602,POINT (-80.0330037 40.3925483),42003472300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,23.6,18.2,35.1
2022,PA,Pennsylvania,Beaver,42007,42007604902,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.8,,,11.1,14.6,4978,4163,POINT (-80.268971 40.5723278),42007604902,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.1,20.8,33.9
2022,PA,Pennsylvania,Allegheny,42003,42003476100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.2,18.3,4979,4178,POINT (-80.0229693 40.3675964),42003476100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.9,23.0,36.0
2022,PA,Pennsylvania,Allegheny,42003,42003429700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.0,,,14.9,19.1,2370,1938,POINT (-80.0339452 40.4992505),42003429700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.9,23.0,35.5
2022,PA,Pennsylvania,Allegheny,42003,42003480101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.1,,,14.2,18.1,5975,4682,POINT (-79.9835064 40.3411718),42003480101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,25.9,37.3
2022,PA,Pennsylvania,Beaver,42007,42007601400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.7,,,15.5,20.2,3244,2568,POINT (-80.3111761 40.7402738),42007601400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.8,24.9,38.1
2022,PA,Pennsylvania,Bedford,42009,42009960200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.3,,,15.8,20.8,3382,2737,POINT (-78.5591842 40.2450188),42009960200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.9,25.6,38.4
2022,PA,Pennsylvania,Berks,42011,42011001300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.8,,,21.0,26.8,3514,2518,POINT (-75.9284881 40.3416264),42011001300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.1,42.7,48.6
2022,PA,Pennsylvania,Berks,42011,42011011300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.6,,,13.5,17.8,3001,2347,POINT (-75.9438175 40.3068478),42011011300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.7,23.6,41.8
2022,PA,Pennsylvania,Allegheny,42003,42003486900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,25.3,,,22.7,28.1,1389,1012,POINT (-79.8481653 40.363937),42003486900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,14.0,35.7,46.0
2022,PA,Pennsylvania,Allegheny,42003,42003510000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.3,,,18.0,22.8,1927,1365,POINT (-79.8381999 40.3968659),42003510000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.8,29.4,44.4
2022,PA,Pennsylvania,Allegheny,42003,42003489001,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.1,,,11.4,14.8,4703,3806,POINT (-79.9506991 40.329498),42003489001,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,20.6,32.5
2022,PA,Pennsylvania,Berks,42011,42011010201,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.1,18.4,4444,3538,POINT (-76.0188596 40.4723196),42011010201,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.1,22.3,39.5
2022,PA,Pennsylvania,Berks,42011,42011013100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.0,,,13.9,18.2,5112,4130,POINT (-75.6540151 40.3445567),42011013100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,22.3,38.7
2022,PA,Pennsylvania,Berks,42011,42011010500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.4,,,15.1,19.7,6658,5149,POINT (-76.1443814 40.3566918),42011010500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.1,24.6,40.4
2022,PA,Pennsylvania,Blair,42013,42013010403,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.6,,,12.8,16.8,2607,2115,POINT (-78.3588575 40.6400302),42013010403,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,22.0,37.3
2022,PA,Pennsylvania,Allegheny,42003,42003523100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.3,,,17.1,21.6,3805,3051,POINT (-79.8714492 40.4716818),42003523100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,13.2,32.1,46.4
2022,PA,Pennsylvania,Allegheny,42003,42003492800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.6,,,19.2,24.0,2465,1884,POINT (-79.8829333 40.2920317),42003492800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,13.0,34.2,44.7
2022,PA,Pennsylvania,Allegheny,42003,42003457200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.7,,,14.7,18.8,3398,2833,POINT (-80.1021609 40.356022),42003457200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.5,23.5,35.4
2022,PA,Pennsylvania,Blair,42013,42013010702,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.6,,,14.5,19.0,3297,2753,POINT (-78.3087452 40.5355877),42013010702,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,25.3,39.2
2022,PA,Pennsylvania,Berks,42011,42011013501,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.4,,,13.4,17.5,3823,2911,POINT (-75.9060783 40.46965),42011013501,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,22.1,40.1
2022,PA,Pennsylvania,Allegheny,42003,42003428200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.9,,,14.9,19.0,2068,1731,POINT (-79.9904744 40.4874257),42003428200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.5,23.3,34.8
2022,PA,Pennsylvania,Beaver,42007,42007605800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.0,,,13.1,17.1,6105,4880,POINT (-80.2727967 40.8111549),42007605800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.1,21.7,34.6
2022,PA,Pennsylvania,Allegheny,42003,42003521302,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.8,,,13.1,16.7,4516,3698,POINT (-79.787208 40.4156159),42003521302,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,24.0,36.3
2022,PA,Pennsylvania,Allegheny,42003,42003517000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.1,,,16.0,20.4,1730,1489,POINT (-79.8612725 40.4145604),42003517000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.7,27.6,39.4
2022,PA,Pennsylvania,Berks,42011,42011001800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.3,,,16.9,21.8,3006,2137,POINT (-75.9012899 40.3418498),42011001800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.5,31.8,45.5
2022,PA,Pennsylvania,Allegheny,42003,42003513800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,28.9,,,25.9,31.9,1721,1285,POINT (-79.868622 40.401736),42003513800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,12.4,42.5,49.4
2022,PA,Pennsylvania,Allegheny,42003,42003498000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.1,,,17.8,22.5,2355,1943,POINT (-79.8631576 40.3216998),42003498000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,26.9,36.1
2022,PA,Pennsylvania,Berks,42011,42011014202,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.2,,,14.9,19.5,4537,3728,POINT (-75.6596528 40.48948),42011014202,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.6,24.0,39.9
2022,PA,Pennsylvania,Allegheny,42003,42003562600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.3,,,18.0,22.6,2398,1900,POINT (-80.037072 40.4432151),42003562600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.1,27.1,41.0
2022,PA,Pennsylvania,Berks,42011,42011012400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.6,,,14.4,18.8,7853,5998,POINT (-75.9002408 40.3990703),42011012400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,27.3,42.0
2022,PA,Pennsylvania,Allegheny,42003,42003419000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.7,,,10.3,13.2,3133,2776,POINT (-79.8475852 40.5451962),42003419000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.5,20.1,30.8
2022,PA,Pennsylvania,Allegheny,42003,42003562000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.9,,,8.7,11.3,3449,3301,POINT (-79.9538982 40.4518353),42003562000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.1,22.0,35.9
2022,PA,Pennsylvania,Blair,42013,42013010701,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.6,,,11.0,14.4,3490,3086,POINT (-78.3898244 40.547342),42013010701,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.0,19.8,38.5
2022,PA,Pennsylvania,Allegheny,42003,42003523400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.2,,,18.9,23.6,4921,3988,POINT (-79.8334742 40.456191),42003523400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.1,30.2,41.4
2022,PA,Pennsylvania,Bradford,42015,42015950800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.9,,,15.7,20.2,3911,3076,POINT (-76.6567218 41.8567491),42015950800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.6,24.8,38.3
2022,PA,Pennsylvania,Allegheny,42003,42003460002,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.6,,,12.8,16.4,3776,3210,POINT (-80.1006941 40.4663038),42003460002,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.1,22.1,33.5
2022,PA,Pennsylvania,Allegheny,42003,42003404000,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.6,,,15.6,19.7,1490,1176,POINT (-79.7831014 40.592312),42003404000,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.1,23.0,36.2
